school_year,district_id,school_number,core_code,grade_level,Student enrollment
2015,165615,100,35020000007,9,20
2015,165615,100,35020000030,9,2
2015,185698,100,35020000030,9,4
2015,185698,100,35020000040,9,1
2015,185698,100,35020000045,9,7
2015,185700,100,35020000030,9,1
2015,185872,100,35020000007,9,27
2015,185872,100,35020000030,9,25
2015,185874,100,35020000030,9,9
2015,165615,100,35020000007,10,6
2015,165615,100,35020000030,10,7
2015,185698,100,35020000030,10,6
2015,185698,100,35020000040,10,3
2015,185698,100,35020000045,10,10
2015,185874,100,35020000030,10,11
2015,165615,100,35020000007,11,7
2015,165615,100,35020000030,11,2
2015,185698,100,35020000030,11,1
2015,185698,100,35020000040,11,3
2015,185698,100,35020000045,11,11
2015,185874,100,35020000030,11,1
2015,165615,100,35020000007,12,5
2015,165615,100,35020000030,12,3
2015,185698,100,35020000030,12,1
2015,185698,100,35020000040,12,1
2015,185698,100,35020000045,12,9
2015,185874,100,35020000030,12,3
2016,165615,100,35020000007,9,47
2016,165615,100,35020000030,9,1
2016,185688,100,35020000035,9,14
2016,185698,100,35020000030,9,1
2016,185698,100,35020000045,9,10
2016,185871,100,35020000030,9,8
2016,185871,100,35020000040,9,2
2016,185872,100,35020000007,9,50
2016,185874,100,35020000030,9,5
2016,165615,100,35020000007,10,3
2016,165615,100,35020000030,10,4
2016,185698,100,35020000030,10,2
2016,185698,100,35020000040,10,3
2016,185698,100,35020000045,10,17
2016,185871,100,35020000030,10,13
2016,185871,100,35020000040,10,8
2016,185874,100,35020000030,10,7
2016,165615,100,35020000007,11,1
2016,165615,100,35020000030,11,8
2016,185698,100,35020000030,11,2
2016,185698,100,35020000040,11,3
2016,185698,100,35020000045,11,6
2016,185871,100,35020000030,11,16
2016,185871,100,35020000040,11,7
2016,165615,100,35020000007,12,4
2016,165615,100,35020000030,12,9
2016,185698,100,35020000030,12,6
2016,185698,100,35020000040,12,3
2016,185698,100,35020000045,12,13
2016,185871,100,35020000030,12,11
2016,185871,100,35020000040,12,2
2016,185874,100,35020000030,12,4
2017,5492,100,35020000030,9,35
2017,165612,100,35020000007,9,29
2017,165615,100,35020000007,9,40
2017,185688,100,35020000003,9,1
2017,185698,100,35020000045,9,13
2017,185871,100,35020000007,9,168
2017,185871,100,35020000030,9,14
2017,185872,100,35020000003,9,1
2017,185872,100,35020000007,9,34
2017,185872,100,35020000045,9,31
2017,185874,100,35020000007,9,15
2017,185874,100,35020000041,9,8
2017,5492,100,35020000030,10,24
2017,165615,100,35020000007,10,6
2017,165615,100,35020000030,10,5
2017,185698,100,35020000030,10,3
2017,185698,100,35020000034,10,4
2017,185698,100,35020000040,10,2
2017,185698,100,35020000045,10,14
2017,185871,100,35020000007,10,16
2017,185871,100,35020000030,10,3
2017,185874,100,35020000007,10,13
2017,185874,100,35020000041,10,7
2017,5492,100,35020000030,11,7
2017,165615,100,35020000007,11,2
2017,165615,100,35020000030,11,10
2017,185698,100,35020000030,11,4
2017,185698,100,35020000034,11,4
2017,185698,100,35020000045,11,1
2017,185871,100,35020000007,11,12
2017,185871,100,35020000030,11,9
2017,185871,100,35020000034,11,1
2017,185874,100,35020000007,11,3
2017,185874,100,35020000041,11,3
2017,5492,100,35020000030,12,1
2017,165615,100,35020000007,12,2
2017,165615,100,35020000030,12,6
2017,185698,100,35020000030,12,8
2017,185698,100,35020000034,12,8
2017,185698,100,35020000040,12,2
2017,185698,100,35020000045,12,2
2017,185871,100,35020000007,12,6
2017,185871,100,35020000030,12,3
2017,185871,100,35020000034,12,4
2017,185874,100,35020000007,12,2
2017,185874,100,35020000041,12,3
2018,5492,100,35020000007,9,44
2018,110574,100,35020000007,9,69
2018,165612,100,35020000007,9,23
2018,165615,100,35020000007,9,54
2018,185698,100,35020000007,9,15
2018,185698,100,35020000045,9,14
2018,185793,100,35020000007,9,124
2018,185871,100,35020000007,9,142
2018,185871,100,35020000030,9,20
2018,185871,100,35020000034,9,2
2018,185871,100,35020000045,9,3
2018,185871,100,35020000060,9,35
2018,185872,100,35020000035,9,44
2018,185874,100,35020000007,9,27
2018,185874,100,35020000030,9,6
2018,110574,100,35020000007,10,14
2018,165615,100,35020000007,10,1
2018,165615,100,35020000030,10,5
2018,185698,100,35020000034,10,4
2018,185698,100,35020000045,10,3
2018,185698,100,35020000060,10,7
2018,185871,100,35020000007,10,5
2018,185871,100,35020000030,10,6
2018,185871,100,35020000034,10,2
2018,185871,100,35020000045,10,5
2018,185871,100,35020000060,10,8
2018,185874,100,35020000007,10,12
2018,185874,100,35020000030,10,8
2018,5492,100,35020013030,11,1
2018,110574,100,35020000007,11,6
2018,165615,100,35020000007,11,1
2018,165615,100,35020000030,11,10
2018,185698,100,35020000030,11,7
2018,185698,100,35020000034,11,5
2018,185698,100,35020000045,11,2
2018,185698,100,35020000060,11,1
2018,185871,100,35020000007,11,8
2018,185871,100,35020000030,11,16
2018,185871,100,35020000045,11,11
2018,185871,100,35020000060,11,10
2018,185874,100,35020000007,11,2
2018,185874,100,35020000030,11,6
2018,5492,100,35020000007,12,3
2018,110574,100,35020000007,12,1
2018,165615,100,35020000007,12,3
2018,165615,100,35020000030,12,8
2018,185698,100,35020000007,12,4
2018,185698,100,35020000030,12,13
2018,185698,100,35020000034,12,9
2018,185698,100,35020000040,12,2
2018,185698,100,35020000045,12,4
2018,185698,100,35020000060,12,14
2018,185871,100,35020000007,12,10
2018,185871,100,35020000030,12,8
2018,185871,100,35020000034,12,2
2018,185871,100,35020000045,12,4
2018,185871,100,35020000060,12,6
2018,185874,100,35020000007,12,3
2018,185874,100,35020000030,12,5
2015,186182,101,35020000045,9,11
2015,186182,101,35020000045,10,6
2015,186182,101,35020000045,11,2
2016,186182,101,35020000045,9,11
2016,186182,101,35020000045,10,10
2016,186182,101,35020000045,11,6
2016,186182,101,35020000045,12,4
2017,186182,101,35020000045,9,12
2017,186182,101,35020000045,10,5
2017,186182,101,35020000045,11,8
2017,186182,101,35020000045,12,5
2018,186182,101,35020000045,9,11
2018,186182,101,35020000045,10,10
2018,186182,101,35020000045,11,12
2018,186182,101,35020000045,12,11
2016,125582,300,35020000007,9,24
2016,185868,300,35020000007,9,2
2016,185868,300,35020000030,9,20
2016,186372,300,35020000045,9,6
2016,186387,300,35020000045,9,4
2016,186387,300,35020000060,9,4
2016,125582,300,35020000007,10,15
2016,185868,300,35020000007,10,15
2016,185868,300,35020000030,10,3
2016,186372,300,35020000045,10,4
2016,186387,300,35020000045,10,4
2016,125582,300,35020000007,11,7
2016,185868,300,35020000007,11,15
2016,185868,300,35020000030,11,10
2016,185868,300,35020013030,11,5
2016,186372,300,35020000045,11,1
2016,186387,300,35020000045,11,2
2016,125582,300,35020000007,12,4
2016,185868,300,35020000007,12,11
2016,185868,300,35020000030,12,2
2016,185868,300,35020013030,12,5
2016,186372,300,35020000045,12,2
2017,125582,300,35020000007,9,6
2017,125582,300,35020000030,9,1
2017,125582,300,35020000045,9,1
2017,185698,300,35020000045,9,19
2017,185868,300,35020000030,9,12
2017,186351,300,35020000007,9,18
2017,186372,300,35020000045,9,5
2017,186387,300,35020000045,9,4
2017,125582,300,35020000007,10,3
2017,125582,300,35020000030,10,5
2017,125582,300,35020000045,10,7
2017,185698,300,35020000045,10,9
2017,185868,300,35020000030,10,2
2017,186387,300,35020000045,10,1
2017,125582,300,35020000007,11,11
2017,125582,300,35020000030,11,1
2017,125582,300,35020000045,11,2
2017,186387,300,35020000045,11,1
2017,125582,300,35020000007,12,6
2017,125582,300,35020000030,12,4
2017,125582,300,35020000045,12,1
2017,186372,300,35020000045,12,1
2018,185698,300,35020000030,9,2
2018,185868,300,35020000007,9,1
2018,185868,300,35020000030,9,9
2018,186351,300,35020000007,9,13
2018,186372,300,35020000045,9,1
2018,186387,300,35020000045,9,1
2018,185698,300,35020000030,10,5
2018,185868,300,35020000030,10,3
2018,185698,300,35020000030,11,10
2018,185868,300,35020000030,11,8
2018,186387,300,35020000045,11,2
2018,185868,300,35020000030,12,4
2015,856,304,35020000030,9,24
2016,856,304,35020000030,9,31
2017,856,304,35020000007,9,98
2018,856,304,35020000007,9,106
2018,186351,310,35020000003,9,4
2018,186351,310,35020000007,9,3
2015,1002,318,35020000045,11,1
2018,186351,320,35020000007,9,3
2018,186351,320,35020000008,9,17
2016,480,400,35020000007,9,100
2017,480,400,35020000007,9,53
2018,480,400,35020000007,9,25
2016,480,402,35020000007,9,98
2017,308,402,35020000007,9,1
2017,800,402,35020000007,9,29
2017,1050,402,35020000007,9,5
2018,800,402,35020000007,9,145
2018,1050,402,35020000007,9,61
2016,1002,403,35020000045,9,1
2016,1050,403,35020000007,9,1
2017,1050,403,35020000007,9,1
2018,1050,403,35020000007,9,4
2016,1002,404,35020000007,9,1
2016,1002,404,35020000045,9,1
2016,1050,404,35020000007,9,2
2016,1275,404,35020000007,9,232
2017,122,404,35020000007,9,110
2017,308,404,35020000007,9,1
2017,800,404,35020000003,9,13
2017,1050,404,35020000007,9,1
2017,1275,404,35020000007,9,223
2018,122,404,35020000007,9,140
2018,800,404,35020000003,9,7
2018,800,404,35020000007,9,26
2018,1050,404,35020000007,9,67
2018,1275,404,35020000007,9,265
2016,1050,405,35020000007,9,5
2017,1050,405,35020000007,9,15
2018,1050,405,35020000007,9,4
2015,122,406,35020000007,9,32
2016,122,406,35020000007,9,44
2016,653,406,35020000007,9,26
2016,1050,406,35020000007,9,37
2017,122,406,35020000003,9,1
2017,122,406,35020000007,9,45
2017,122,406,35020000045,9,4
2017,308,406,35020000007,9,2
2017,653,406,35020000007,9,62
2017,800,406,35020000007,9,48
2017,1050,406,35020000007,9,154
2018,122,406,35020000007,9,277
2018,122,406,35020000045,9,46
2018,653,406,35020000007,9,58
2018,800,406,35020000007,9,117
2018,1050,406,35020000007,9,161
2015,122,408,35020000007,9,162
2016,122,408,35020000007,9,146
2016,1002,408,35020000007,9,2
2016,1002,408,35020000045,9,1
2016,1050,408,35020000007,9,66
2017,308,408,35020000007,9,2
2017,800,408,35020000007,9,181
2017,1050,408,35020000007,9,48
2018,800,408,35020000007,9,144
2018,1050,408,35020000007,9,23
2015,653,409,35020000007,9,23
2016,653,409,35020000007,9,62
2017,308,409,35020000007,9,2
2017,653,409,35020000007,9,24
2018,653,409,35020000007,9,144
2018,1183,409,35020000007,9,305
2015,122,410,35020000007,9,105
2016,122,410,35020000007,9,235
2016,480,410,35020000007,9,28
2016,1050,410,35020000007,9,1
2017,122,410,35020000003,9,12
2017,122,410,35020000007,9,261
2017,308,410,35020000007,9,1
2017,480,410,35020000007,9,33
2017,1050,410,35020000007,9,69
2018,122,410,35020000007,9,198
2018,1050,410,35020000007,9,74
2016,480,411,35020000007,9,99
2016,653,411,35020000007,9,91
2017,308,411,35020000007,9,1
2017,480,411,35020000007,9,97
2017,653,411,35020000007,9,74
2018,480,411,35020000007,9,95
2018,653,411,35020000007,9,65
2018,1183,411,35020000003,9,2
2018,1183,411,35020000007,9,166
2018,1183,411,35020000035,9,31
2018,1183,411,35020000060,9,153
2016,480,412,35020000007,9,51
2016,1050,412,35020000007,9,69
2016,1275,412,35020000007,9,217
2017,122,412,35020000003,9,1
2017,122,412,35020000007,9,13
2017,480,412,35020000007,9,106
2017,1050,412,35020000007,9,68
2017,1275,412,35020000007,9,192
2018,122,412,35020000007,9,16
2018,308,412,35020000007,9,270
2018,480,412,35020000007,9,120
2018,1050,412,35020000007,9,68
2018,1275,412,35020000007,9,179
2016,308,413,35020000007,9,26
2017,308,413,35020000007,9,36
2018,308,413,35020000007,9,66
2018,308,413,35020000060,9,1
2016,122,414,35020000007,9,83
2017,122,414,35020000003,9,2
2017,122,414,35020000007,9,69
2017,308,414,35020000007,9,38
2017,653,414,35020000007,9,64
2018,122,414,35020000003,9,1
2018,122,414,35020000007,9,58
2018,308,414,35020000007,9,161
2018,653,414,35020000007,9,35
2017,653,415,35020000007,9,18
2017,1183,415,35020000003,9,1
2018,653,415,35020000007,9,33
2018,1183,415,35020000003,9,2
2015,480,416,35020000007,9,111
2015,653,416,35020000007,9,75
2015,800,416,35020000007,9,25
2016,480,416,35020000007,9,110
2016,653,416,35020000007,9,36
2016,800,416,35020000007,9,22
2016,1050,416,35020000007,9,2
2017,122,416,35020000003,9,4
2017,122,416,35020000007,9,34
2017,308,416,35020000007,9,1
2017,653,416,35020000007,9,41
2017,800,416,35020000003,9,1
2017,800,416,35020000007,9,61
2017,1050,416,35020000007,9,3
2018,122,416,35020000007,9,38
2018,653,416,35020000007,9,255
2018,800,416,35020000003,9,2
2018,800,416,35020000007,9,218
2018,1050,416,35020000007,9,2
2015,653,417,35020000007,9,38
2016,653,417,35020000007,9,71
2017,653,417,35020000007,9,45
2018,653,417,35020000007,9,154
2016,653,419,35020000007,9,69
2016,1050,419,35020000007,9,3
2017,653,419,35020000007,9,71
2018,653,419,35020000007,9,68
2015,122,420,35020000007,9,138
2016,122,420,35020000007,9,209
2016,308,420,35020000007,9,159
2016,800,420,35020000007,9,16
2017,122,420,35020000007,9,196
2017,308,420,35020000007,9,235
2017,800,420,35020000007,9,32
2017,1002,420,35020000007,9,1
2018,122,420,35020000007,9,340
2018,308,420,35020000007,9,159
2018,800,420,35020000007,9,186
2017,308,422,35020000007,9,5
2016,480,423,35020000007,9,109
2016,800,424,35020000007,9,71
2017,480,424,35020000003,9,1
2017,480,424,35020000007,9,23
2017,800,424,35020000007,9,36
2018,480,424,35020000007,9,140
2018,800,424,35020000007,9,148
2017,1002,425,35020000035,9,1
2018,122,425,35020000003,9,1
2018,122,425,35020000007,9,36
2018,122,425,35020000045,9,1
2016,308,426,35020000030,9,1
2017,308,426,35020000007,9,17
2016,480,432,35020000007,9,118
2017,480,432,35020000007,9,98
2016,122,490,35020000007,9,71
2018,122,490,35020000003,9,2
2015,1002,500,35020000045,9,13
2015,1002,500,35020000045,10,3
2015,1002,500,35020000045,11,7
2015,1002,500,35020000045,12,2
2016,1002,500,35020000007,9,5
2016,1002,500,35020000045,9,15
2016,1002,500,35020000007,10,3
2016,1002,500,35020000045,10,6
2016,1002,500,35020000007,11,1
2016,1002,500,35020000045,11,5
2016,1002,500,35020013030,11,1
2016,1002,500,35020000007,12,2
2016,1002,500,35020000045,12,4
2017,1002,500,35020000007,9,8
2017,1002,500,35020000035,9,1
2017,1002,500,35020000007,10,5
2017,1002,500,35020000035,10,3
2017,1002,500,35020000041,10,3
2017,1002,500,35020000007,11,2
2017,1002,500,35020000035,11,2
2017,1002,500,35020000041,11,2
2017,1002,500,35020000007,12,4
2017,1002,500,35020000035,12,1
2017,1002,500,35020000041,12,1
2018,1002,500,35020000030,9,8
2018,1002,500,35020000030,10,9
2018,1002,500,35020000030,11,6
2018,1002,500,35020000030,12,6
2015,1222,510,35020000030,9,15
2015,1222,510,35020000030,10,8
2015,1222,510,35020000030,11,9
2015,1222,510,35020000030,12,1
2016,1222,510,35020000030,9,12
2016,1222,510,35020000030,10,5
2016,1222,510,35020000030,11,2
2016,1222,510,35020000030,12,2
2017,1222,510,35020000030,9,16
2017,1222,510,35020000045,9,10
2017,1222,510,35020000030,10,13
2017,1222,510,35020000045,10,4
2017,1222,510,35020000030,11,7
2017,1222,510,35020000045,11,4
2017,1222,510,35020000030,12,5
2017,1222,510,35020000045,12,2
2018,1222,510,35020000045,10,1
2015,186113,600,35020000030,9,6
2015,186113,600,35020000060,9,16
2015,186113,600,35020000065,9,8
2015,186113,600,35020000030,10,13
2015,186113,600,35020000060,10,16
2015,186113,600,35020000065,10,8
2015,186113,600,35020000030,11,4
2015,186113,600,35020000060,11,12
2015,186113,600,35020000065,11,4
2015,186113,600,35020000030,12,6
2015,186113,600,35020000060,12,4
2015,186113,600,35020000065,12,2
2016,186113,600,35020000060,9,18
2016,186113,600,35020000065,9,11
2016,186113,600,35020000060,10,9
2016,186113,600,35020000065,10,8
2016,186113,600,35020000060,11,2
2016,186113,600,35020000065,11,6
2016,186113,600,35020000060,12,10
2016,186113,600,35020000065,12,3
2017,186113,600,35020000007,9,25
2017,186113,600,35020000060,9,10
2017,186113,600,35020000065,9,3
2017,186342,600,35020000007,9,24
2017,186113,600,35020000007,10,11
2017,186113,600,35020000060,10,5
2017,186113,600,35020000065,10,2
2017,186342,600,35020000007,10,4
2017,186113,600,35020000007,11,11
2017,186113,600,35020000060,11,6
2017,186113,600,35020000065,11,5
2017,186342,600,35020000007,11,2
2017,186113,600,35020000007,12,5
2017,186113,600,35020000060,12,7
2017,186113,600,35020000065,12,2
2017,186342,600,35020000007,12,1
2018,185804,600,35020000045,9,2
2018,186113,600,35020000007,9,94
2018,186113,600,35020000030,9,29
2018,186113,600,35020000060,9,10
2018,185804,600,35020000030,10,12
2018,185804,600,35020000045,10,11
2018,186113,600,35020000007,10,48
2018,186113,600,35020000030,10,11
2018,186113,600,35020000060,10,10
2018,185804,600,35020000030,11,2
2018,185804,600,35020000045,11,10
2018,186113,600,35020000007,11,25
2018,186113,600,35020000030,11,10
2018,186113,600,35020000060,11,4
2018,185804,600,35020000030,12,6
2018,185804,600,35020000045,12,9
2018,186113,600,35020000007,12,10
2018,186113,600,35020000030,12,8
2018,186113,600,35020000060,12,4
2015,1222,610,35020000045,12,1
2016,1222,610,35020000045,12,1
2015,5496,700,35020000060,9,6
2015,110575,700,35020000030,9,74
2015,165608,700,35020000030,9,1
2015,165610,700,35020000007,9,53
2015,165610,700,35020000030,9,7
2015,165610,700,35020000045,9,52
2015,185696,700,35020000007,9,1
2015,185873,700,35020000060,9,1
2015,186006,700,35020000030,9,1
2015,186006,700,35020000045,9,46
2015,186006,700,35020000060,9,52
2015,186170,700,35020000035,9,57
2015,186170,700,35020000040,9,6
2015,186306,700,35020000007,9,35
2015,186306,700,35020000030,9,35
2015,186306,700,35020000035,9,37
2015,186306,700,35020000060,9,36
2015,186369,700,35020000030,9,24
2015,5496,700,35020000060,10,2
2015,5497,700,35020000045,10,1
2015,110575,700,35020000030,10,28
2015,110575,700,35020000040,10,4
2015,160607,700,35020000007,10,13
2015,165608,700,35020000030,10,3
2015,165610,700,35020000030,10,12
2015,185873,700,35020000045,10,2
2015,185873,700,35020000060,10,7
2015,186006,700,35020000030,10,1
2015,186006,700,35020000045,10,21
2015,186006,700,35020000060,10,22
2015,186170,700,35020000035,10,22
2015,186170,700,35020000040,10,2
2015,186306,700,35020000007,10,29
2015,186306,700,35020000030,10,28
2015,186306,700,35020000035,10,28
2015,186306,700,35020000060,10,28
2015,186369,700,35020000030,10,22
2015,5496,700,35020000060,11,1
2015,5496,700,35020000065,11,4
2015,5497,700,35020000045,11,4
2015,110575,700,35020000030,11,2
2015,110575,700,35020000040,11,5
2015,160607,700,35020000007,11,10
2015,165608,700,35020000030,11,2
2015,185873,700,35020000045,11,16
2015,185873,700,35020000060,11,10
2015,186006,700,35020000030,11,1
2015,186006,700,35020000045,11,12
2015,186006,700,35020000060,11,17
2015,186170,700,35020000035,11,39
2015,186170,700,35020000040,11,6
2015,186306,700,35020000007,11,4
2015,186306,700,35020000030,11,4
2015,186306,700,35020000035,11,4
2015,186306,700,35020000060,11,4
2015,186369,700,35020000030,11,11
2015,5496,700,35020000060,12,2
2015,5496,700,35020000065,12,7
2015,5497,700,35020000045,12,6
2015,60560,700,35020000060,12,1
2015,110575,700,35020000030,12,4
2015,160607,700,35020000007,12,1
2015,185696,700,35020000045,12,1
2015,185873,700,35020000045,12,5
2015,185873,700,35020000060,12,6
2015,186006,700,35020000030,12,3
2015,186006,700,35020000045,12,15
2015,186006,700,35020000060,12,16
2015,186170,700,35020000035,12,23
2015,186170,700,35020000040,12,2
2015,186369,700,35020000030,12,8
2016,5496,700,35020000060,9,6
2016,10527,700,35020000007,9,6
2016,110575,700,35020000007,9,129
2016,110575,700,35020000030,9,15
2016,165608,700,35020000007,9,8
2016,165610,700,35020000030,9,51
2016,165610,700,35020000045,9,13
2016,165610,700,35020000060,9,8
2016,185835,700,35020000030,9,11
2016,185835,700,35020000040,9,1
2016,185835,700,35020000060,9,8
2016,185873,700,35020000045,9,2
2016,186006,700,35020000045,9,40
2016,186006,700,35020000060,9,20
2016,186170,700,35020000035,9,61
2016,186170,700,35020000041,9,1
2016,186170,700,35020000045,9,1
2016,186369,700,35020000030,9,3
2016,186380,700,35020000060,9,11
2016,5496,700,35020000060,10,12
2016,5496,700,35020000065,10,3
2016,10527,700,35020000007,10,2
2016,110575,700,35020000007,10,3
2016,110575,700,35020000030,10,23
2016,110575,700,35020000040,10,5
2016,160607,700,35020000007,10,13
2016,165608,700,35020000030,10,2
2016,165610,700,35020000045,10,5
2016,165610,700,35020000060,10,5
2016,185696,700,35020000030,10,1
2016,185835,700,35020000030,10,12
2016,185835,700,35020000040,10,4
2016,185835,700,35020000060,10,9
2016,185873,700,35020000045,10,4
2016,186006,700,35020000030,10,1
2016,186006,700,35020000040,10,2
2016,186006,700,35020000045,10,31
2016,186006,700,35020000060,10,23
2016,186170,700,35020000035,10,20
2016,186170,700,35020000045,10,9
2016,186369,700,35020000030,10,6
2016,186380,700,35020000060,10,21
2016,5496,700,35020000065,11,1
2016,5497,700,35020000007,11,10
2016,10527,700,35020000007,11,13
2016,110575,700,35020000007,11,1
2016,110575,700,35020000030,11,2
2016,110575,700,35020000040,11,10
2016,160607,700,35020000007,11,11
2016,165608,700,35020000030,11,4
2016,165610,700,35020000045,11,8
2016,165610,700,35020000060,11,4
2016,185835,700,35020000030,11,12
2016,185835,700,35020000040,11,2
2016,185835,700,35020000060,11,3
2016,185873,700,35020000045,11,12
2016,186006,700,35020000045,11,20
2016,186006,700,35020000060,11,16
2016,186170,700,35020000035,11,10
2016,186170,700,35020000041,11,2
2016,186170,700,35020000045,11,3
2016,186369,700,35020000030,11,2
2016,5496,700,35020000060,12,5
2016,5496,700,35020000065,12,2
2016,5497,700,35020000007,12,8
2016,10527,700,35020000007,12,17
2016,110575,700,35020000007,12,1
2016,110575,700,35020000030,12,1
2016,110575,700,35020000040,12,1
2016,160607,700,35020000007,12,1
2016,165610,700,35020000060,12,1
2016,185696,700,35020000007,12,1
2016,185835,700,35020000030,12,2
2016,185835,700,35020000040,12,2
2016,185835,700,35020000060,12,6
2016,185873,700,35020000045,12,12
2016,186006,700,35020000030,12,5
2016,186006,700,35020000040,12,4
2016,186006,700,35020000045,12,17
2016,186006,700,35020000060,12,23
2016,186170,700,35020000035,12,13
2016,186170,700,35020000041,12,5
2016,186170,700,35020000045,12,7
2016,186289,700,35020000041,12,1
2016,186369,700,35020000030,12,2
2017,5496,700,35020000060,9,7
2017,10527,700,35020000007,9,15
2017,10527,700,35020000008,9,2
2017,60560,700,35020000030,9,2
2017,110573,700,35020000041,9,2
2017,110575,700,35020000007,9,115
2017,110575,700,35020000030,9,12
2017,165608,700,35020000007,9,9
2017,165610,700,35020000007,9,7
2017,165610,700,35020000030,9,48
2017,165610,700,35020000045,9,8
2017,185835,700,35020000030,9,19
2017,185873,700,35020000045,9,2
2017,185873,700,35020000060,9,2
2017,186006,700,35020000007,9,2
2017,186006,700,35020000045,9,69
2017,186170,700,35020000035,9,44
2017,186170,700,35020000045,9,2
2017,186295,700,35020000030,9,6
2017,186380,700,35020000003,9,2
2017,186380,700,35020000030,9,34
2017,186380,700,35020000035,9,64
2017,186380,700,35020000048,9,8
2017,186380,700,35020000060,9,40
2017,186429,700,35020000040,9,23
2017,5496,700,35020000060,10,2
2017,5496,700,35020000065,10,1
2017,5497,700,35020000007,10,8
2017,10527,700,35020000007,10,10
2017,10527,700,35020000008,10,2
2017,60560,700,35020000030,10,7
2017,110573,700,35020000041,10,3
2017,110575,700,35020000007,10,4
2017,110575,700,35020000030,10,24
2017,110575,700,35020000034,10,8
2017,160607,700,35020000007,10,10
2017,165608,700,35020000030,10,1
2017,165610,700,35020000007,10,6
2017,165610,700,35020000041,10,11
2017,165610,700,35020000045,10,1
2017,185835,700,35020000030,10,5
2017,185835,700,35020000040,10,3
2017,185873,700,35020000045,10,3
2017,185873,700,35020000060,10,2
2017,186006,700,35020000007,10,7
2017,186006,700,35020000045,10,42
2017,186170,700,35020000035,10,32
2017,186170,700,35020000041,10,1
2017,186170,700,35020000045,10,4
2017,186295,700,35020000030,10,6
2017,186380,700,35020000030,10,18
2017,186380,700,35020000035,10,8
2017,186380,700,35020000048,10,1
2017,186380,700,35020000060,10,7
2017,186429,700,35020000040,10,5
2017,5496,700,35020000060,11,2
2017,5496,700,35020000065,11,4
2017,5497,700,35020000007,11,5
2017,10527,700,35020000007,11,10
2017,10527,700,35020000008,11,5
2017,60560,700,35020000030,11,11
2017,110573,700,35020000041,11,2
2017,110575,700,35020000007,11,2
2017,110575,700,35020000030,11,6
2017,110575,700,35020000034,11,6
2017,125580,700,35020000034,11,41
2017,160607,700,35020000007,11,10
2017,165610,700,35020000007,11,4
2017,165610,700,35020000041,11,3
2017,185696,700,35020000007,11,1
2017,185696,700,35020000030,11,1
2017,185835,700,35020000030,11,9
2017,185835,700,35020000040,11,2
2017,185873,700,35020000045,11,3
2017,185873,700,35020000060,11,6
2017,186006,700,35020000007,11,9
2017,186006,700,35020000030,11,1
2017,186006,700,35020000045,11,22
2017,186170,700,35020000035,11,23
2017,186170,700,35020000041,11,4
2017,186170,700,35020000045,11,4
2017,186170,700,35020000046,11,1
2017,186295,700,35020000030,11,8
2017,186348,700,35020000030,11,10
2017,186380,700,35020000030,11,7
2017,186380,700,35020000035,11,10
2017,186380,700,35020000060,11,10
2017,186429,700,35020000040,11,3
2017,5496,700,35020000060,12,5
2017,10527,700,35020000007,12,3
2017,60560,700,35020000030,12,3
2017,110575,700,35020000007,12,2
2017,110575,700,35020000034,12,4
2017,125580,700,35020000034,12,23
2017,160607,700,35020000007,12,1
2017,165610,700,35020013030,12,2
2017,185696,700,35020000007,12,1
2017,185696,700,35020000030,12,1
2017,185696,700,35020000045,12,2
2017,185835,700,35020000030,12,10
2017,185835,700,35020000040,12,3
2017,185835,700,35020000060,12,1
2017,185873,700,35020000045,12,2
2017,185873,700,35020000060,12,5
2017,186006,700,35020000007,12,5
2017,186006,700,35020000030,12,1
2017,186006,700,35020000045,12,19
2017,186006,700,35020000060,12,3
2017,186170,700,35020000035,12,8
2017,186295,700,35020000030,12,9
2017,186348,700,35020000030,12,14
2017,186380,700,35020000030,12,1
2018,10527,700,35020000007,9,7
2018,60560,700,35020000030,9,7
2018,110573,700,35020000041,9,2
2018,110575,700,35020000007,9,136
2018,110575,700,35020000030,9,20
2018,165608,700,35020000030,9,1
2018,165610,700,35020000007,9,50
2018,165610,700,35020000048,9,1
2018,165610,700,35020000060,9,8
2018,185873,700,35020000060,9,3
2018,186006,700,35020000007,9,30
2018,186170,700,35020000035,9,42
2018,186380,700,35020000060,9,21
2018,186380,700,35020000065,9,13
2018,186429,700,35020000007,9,25
2018,186429,700,35020000030,9,16
2018,186429,700,35020000035,9,7
2018,186429,700,35020000040,9,13
2018,186459,700,35020000060,9,2
2018,186490,700,35020000003,9,6
2018,186490,700,35020000035,9,30
2018,10527,700,35020000007,10,11
2018,10527,700,35020000008,10,3
2018,60560,700,35020000030,10,9
2018,110573,700,35020000041,10,1
2018,110575,700,35020000007,10,1
2018,110575,700,35020000030,10,31
2018,110575,700,35020000040,10,3
2018,125576,700,35020000060,10,11
2018,125576,700,35020013030,10,1
2018,125580,700,35020000034,10,35
2018,160607,700,35020000007,10,3
2018,165608,700,35020000030,10,3
2018,165610,700,35020000034,10,7
2018,165610,700,35020000048,10,5
2018,165610,700,35020000060,10,5
2018,185873,700,35020000045,10,9
2018,185873,700,35020000060,10,6
2018,186006,700,35020000007,10,23
2018,186170,700,35020000035,10,8
2018,186170,700,35020000045,10,3
2018,186369,700,35020000030,10,1
2018,186429,700,35020000007,10,19
2018,186429,700,35020000030,10,13
2018,186429,700,35020000035,10,3
